program,filename,nfrags,fraglen,total_sequences,total_reads,dropped_reads,incorrect_length,correct_len_incorrect_seq,perfectly_reconstructed,dropped_reads_percentage,incorrect_length_percentage,correct_len_incorrect_seq_percentage,perfectly_reconstructed_percentage,divergent_reads,
leeHom,gen_n1000000_l196_merged.fq.gz,1000000,196,999940,999842,98,1238,195934,802670,0.01,0.124,19.593,80.267,197172,
leeHom,gen_n1000000_l197_merged.fq.gz,1000000,197,999919,999806,113,1282,198577,799947,0.011,0.128,19.858,79.995,199859,
leeHom,gen_n1000000_l198_merged.fq.gz,1000000,198,999913,999791,122,1336,200777,797678,0.012,0.134,20.078,79.768,202113,
leeHom,gen_n1000000_l199_merged.fq.gz,1000000,199,999921,999803,118,1267,203793,794743,0.012,0.127,20.379,79.474,205060,
leeHom,gen_n1000000_l19_merged.fq.gz,1000000,19,999898,1000000,-102,0,4030,995970,-0.01,0.0,0.403,99.597,4030,
leeHom,gen_n1000000_l1_merged.fq.gz,1000000,1,999924,1000000,-76,0,458,999542,-0.008,0.0,0.046,99.954,458,
leeHom,gen_n1000000_l200_merged.fq.gz,1000000,200,999912,999804,108,1350,205924,792530,0.011,0.135,20.592,79.253,207274,
leeHom,gen_n1000000_l201_merged.fq.gz,1000000,201,999934,999770,164,1410,208424,789936,0.016,0.141,20.842,78.994,209834,
leeHom,gen_n1000000_l202_merged.fq.gz,1000000,202,999919,999746,173,1388,211514,786844,0.017,0.139,21.151,78.684,212902,
leeHom,gen_n1000000_l203_merged.fq.gz,1000000,203,999910,999768,142,1489,214305,783974,0.014,0.149,21.43,78.397,215794,
leeHom,gen_n1000000_l204_merged.fq.gz,1000000,204,999907,999713,194,1567,217063,781083,0.019,0.157,21.706,78.108,218630,
leeHom,gen_n1000000_l205_merged.fq.gz,1000000,205,999929,999660,269,1590,220136,777934,0.027,0.159,22.014,77.793,221726,
leeHom,gen_n1000000_l206_merged.fq.gz,1000000,206,999928,999638,290,1552,221965,776121,0.029,0.155,22.197,77.612,223517,
leeHom,gen_n1000000_l207_merged.fq.gz,1000000,207,999924,999636,288,1686,224604,773346,0.029,0.169,22.46,77.335,226290,
leeHom,gen_n1000000_l208_merged.fq.gz,1000000,208,999926,999609,317,1697,228126,769786,0.032,0.17,22.813,76.979,229823,
leeHom,gen_n1000000_l209_merged.fq.gz,1000000,209,999910,999578,332,1849,231122,766607,0.033,0.185,23.112,76.661,232971,
leeHom,gen_n1000000_l20_merged.fq.gz,1000000,20,999917,1000000,-83,0,4426,995574,-0.008,0.0,0.443,99.557,4426,
leeHom,gen_n1000000_l210_merged.fq.gz,1000000,210,999916,999522,394,2019,233220,764283,0.039,0.202,23.322,76.428,235239,
leeHom,gen_n1000000_l211_merged.fq.gz,1000000,211,999931,999489,442,1956,236700,760833,0.044,0.196,23.67,76.083,238656,
leeHom,gen_n1000000_l212_merged.fq.gz,1000000,212,999910,999445,465,1922,239250,758273,0.046,0.192,23.925,75.827,241172,
leeHom,gen_n1000000_l213_merged.fq.gz,1000000,213,999900,999450,450,2059,241098,756293,0.045,0.206,24.11,75.629,243157,
leeHom,gen_n1000000_l214_merged.fq.gz,1000000,214,999937,999365,572,2168,244582,752615,0.057,0.217,24.458,75.261,246750,
leeHom,gen_n1000000_l215_merged.fq.gz,1000000,215,999920,999316,604,2213,247711,749392,0.06,0.221,24.771,74.939,249924,
leeHom,gen_n1000000_l216_merged.fq.gz,1000000,216,999907,999282,625,2266,249716,747300,0.062,0.227,24.972,74.73,251982,
leeHom,gen_n1000000_l217_merged.fq.gz,1000000,217,999922,999144,778,2404,253582,743158,0.078,0.24,25.358,74.316,255986,
leeHom,gen_n1000000_l218_merged.fq.gz,1000000,218,999919,999150,769,2364,256908,739878,0.077,0.236,25.691,73.988,259272,
leeHom,gen_n1000000_l219_merged.fq.gz,1000000,219,999918,999032,886,2539,258967,737526,0.089,0.254,25.897,73.753,261506,
leeHom,gen_n1000000_l21_merged.fq.gz,1000000,21,999934,1000000,-66,0,4559,995441,-0.007,0.0,0.456,99.544,4559,
leeHom,gen_n1000000_l220_merged.fq.gz,1000000,220,999916,999021,895,2737,261732,734552,0.089,0.274,26.173,73.455,264469,
leeHom,gen_n1000000_l221_merged.fq.gz,1000000,221,999924,998874,1050,2732,265223,730919,0.105,0.273,26.522,73.092,267955,
leeHom,gen_n1000000_l222_merged.fq.gz,1000000,222,999924,998768,1156,2909,268249,727610,0.116,0.291,26.825,72.761,271158,
leeHom,gen_n1000000_l223_merged.fq.gz,1000000,223,999932,998632,1300,3069,271682,723881,0.13,0.307,27.168,72.388,274751,
leeHom,gen_n1000000_l224_merged.fq.gz,1000000,224,999922,998591,1331,3032,273479,722080,0.133,0.303,27.348,72.208,276511,
leeHom,gen_n1000000_l225_merged.fq.gz,1000000,225,999911,998431,1480,3259,277723,717449,0.148,0.326,27.772,71.745,280982,
leeHom,gen_n1000000_l226_merged.fq.gz,1000000,226,999920,998318,1602,3401,280220,714697,0.16,0.34,28.022,71.47,283621,
leeHom,gen_n1000000_l227_merged.fq.gz,1000000,227,999921,998119,1802,3515,282641,711963,0.18,0.351,28.264,71.196,286156,
leeHom,gen_n1000000_l228_merged.fq.gz,1000000,228,999925,998003,1922,3532,287398,707073,0.192,0.353,28.74,70.707,290930,
leeHom,gen_n1000000_l229_merged.fq.gz,1000000,229,999915,997792,2123,3851,289327,704614,0.212,0.385,28.933,70.461,293178,
leeHom,gen_n1000000_l22_merged.fq.gz,1000000,22,999918,1000000,-82,0,4693,995307,-0.008,0.0,0.469,99.531,4693,
leeHom,gen_n1000000_l230_merged.fq.gz,1000000,230,999909,997650,2259,4030,291912,701708,0.226,0.403,29.191,70.171,295942,
leeHom,gen_n1000000_l231_merged.fq.gz,1000000,231,999908,997370,2538,4176,295888,697306,0.254,0.418,29.589,69.731,300064,
leeHom,gen_n1000000_l232_merged.fq.gz,1000000,232,999927,997107,2820,4440,298579,694088,0.282,0.444,29.858,69.409,303019,
leeHom,gen_n1000000_l233_merged.fq.gz,1000000,233,999907,996731,3176,4795,301279,690657,0.318,0.479,30.128,69.066,306074,
leeHom,gen_n1000000_l234_merged.fq.gz,1000000,234,999922,996371,3551,4906,305150,686315,0.355,0.491,30.515,68.632,310056,
leeHom,gen_n1000000_l235_merged.fq.gz,1000000,235,999915,996004,3911,5241,306962,683801,0.391,0.524,30.696,68.38,312203,
leeHom,gen_n1000000_l236_merged.fq.gz,1000000,236,999917,995512,4405,5611,310584,679317,0.441,0.561,31.058,67.932,316195,
leeHom,gen_n1000000_l237_merged.fq.gz,1000000,237,999921,994925,4996,5992,313491,675442,0.5,0.599,31.349,67.544,319483,
leeHom,gen_n1000000_l238_merged.fq.gz,1000000,238,999925,994494,5431,6115,316055,672324,0.543,0.611,31.605,67.232,322170,
leeHom,gen_n1000000_l239_merged.fq.gz,1000000,239,999926,992741,7185,6722,318293,667726,0.719,0.672,31.829,66.773,325015,
leeHom,gen_n1000000_l23_merged.fq.gz,1000000,23,999913,1000000,-87,0,4864,995136,-0.009,0.0,0.486,99.514,4864,
leeHom,gen_n1000000_l240_merged.fq.gz,1000000,240,999921,14988,984933,14988,0,0,98.493,1.499,0.0,0.0,14988,
leeHom,gen_n1000000_l241_merged.fq.gz,1000000,241,999922,15155,984767,15155,0,0,98.477,1.516,0.0,0.0,15155,
leeHom,gen_n1000000_l242_merged.fq.gz,1000000,242,999910,15141,984769,15141,0,0,98.477,1.514,0.0,0.0,15141,
leeHom,gen_n1000000_l243_merged.fq.gz,1000000,243,999926,15233,984693,15233,0,0,98.469,1.523,0.0,0.0,15233,
leeHom,gen_n1000000_l244_merged.fq.gz,1000000,244,999921,14662,985259,14662,0,0,98.526,1.466,0.0,0.0,14662,
leeHom,gen_n1000000_l245_merged.fq.gz,1000000,245,999908,14048,985860,14048,0,0,98.586,1.405,0.0,0.0,14048,
leeHom,gen_n1000000_l246_merged.fq.gz,1000000,246,999926,14036,985890,14036,0,0,98.589,1.404,0.0,0.0,14036,
leeHom,gen_n1000000_l247_merged.fq.gz,1000000,247,999918,14143,985775,14143,0,0,98.578,1.414,0.0,0.0,14143,
leeHom,gen_n1000000_l248_merged.fq.gz,1000000,248,999911,14188,985723,14188,0,0,98.572,1.419,0.0,0.0,14188,
leeHom,gen_n1000000_l249_merged.fq.gz,1000000,249,999912,14503,985409,14503,0,0,98.541,1.45,0.0,0.0,14503,
leeHom,gen_n1000000_l24_merged.fq.gz,1000000,24,999929,1000000,-71,0,5128,994872,-0.007,0.0,0.513,99.487,5128,
leeHom,gen_n1000000_l250_merged.fq.gz,1000000,250,999916,13966,985950,13966,0,0,98.595,1.397,0.0,0.0,13966,
leeHom,gen_n1000000_l25_merged.fq.gz,1000000,25,999922,999998,-76,0,5363,994635,-0.008,0.0,0.536,99.464,5363,
leeHom,gen_n1000000_l26_merged.fq.gz,1000000,26,999912,1000000,-88,0,5458,994542,-0.009,0.0,0.546,99.454,5458,
leeHom,gen_n1000000_l27_merged.fq.gz,1000000,27,999930,1000000,-70,0,5615,994385,-0.007,0.0,0.561,99.438,5615,
leeHom,gen_n1000000_l28_merged.fq.gz,1000000,28,999922,1000000,-78,0,5955,994045,-0.008,0.0,0.596,99.404,5955,
leeHom,gen_n1000000_l29_merged.fq.gz,1000000,29,999909,1000000,-91,0,6061,993939,-0.009,0.0,0.606,99.394,6061,
leeHom,gen_n1000000_l2_merged.fq.gz,1000000,2,999928,1000000,-72,0,914,999086,-0.007,0.0,0.091,99.909,914,
leeHom,gen_n1000000_l30_merged.fq.gz,1000000,30,999937,1000000,-63,0,6182,993818,-0.006,0.0,0.618,99.382,6182,
leeHom,gen_n1000000_l31_merged.fq.gz,1000000,31,999928,1000000,-72,0,6626,993374,-0.007,0.0,0.663,99.337,6626,
leeHom,gen_n1000000_l32_merged.fq.gz,1000000,32,999921,999999,-78,0,6752,993247,-0.008,0.0,0.675,99.325,6752,
leeHom,gen_n1000000_l33_merged.fq.gz,1000000,33,999929,1000000,-71,0,6846,993154,-0.007,0.0,0.685,99.315,6846,
leeHom,gen_n1000000_l34_merged.fq.gz,1000000,34,999934,1000000,-66,0,7112,992888,-0.007,0.0,0.711,99.289,7112,
leeHom,gen_n1000000_l35_merged.fq.gz,1000000,35,999903,1000000,-97,0,7338,992662,-0.01,0.0,0.734,99.266,7338,
leeHom,gen_n1000000_l36_merged.fq.gz,1000000,36,999918,1000000,-82,0,7413,992587,-0.008,0.0,0.741,99.259,7413,
leeHom,gen_n1000000_l37_merged.fq.gz,1000000,37,999921,1000000,-79,0,7801,992199,-0.008,0.0,0.78,99.22,7801,
leeHom,gen_n1000000_l38_merged.fq.gz,1000000,38,999917,1000000,-83,0,8069,991931,-0.008,0.0,0.807,99.193,8069,
leeHom,gen_n1000000_l39_merged.fq.gz,1000000,39,999919,1000000,-81,0,8324,991676,-0.008,0.0,0.832,99.168,8324,
leeHom,gen_n1000000_l3_merged.fq.gz,1000000,3,999926,1000000,-74,0,1397,998603,-0.007,0.0,0.14,99.86,1397,
leeHom,gen_n1000000_l40_merged.fq.gz,1000000,40,999920,1000000,-80,0,8232,991768,-0.008,0.0,0.823,99.177,8232,
leeHom,gen_n1000000_l41_merged.fq.gz,1000000,41,999900,1000000,-100,0,8780,991220,-0.01,0.0,0.878,99.122,8780,
leeHom,gen_n1000000_l42_merged.fq.gz,1000000,42,999906,999999,-93,0,8796,991203,-0.009,0.0,0.88,99.12,8796,
leeHom,gen_n1000000_l43_merged.fq.gz,1000000,43,999921,1000000,-79,0,8949,991051,-0.008,0.0,0.895,99.105,8949,
leeHom,gen_n1000000_l44_merged.fq.gz,1000000,44,999910,999999,-89,0,9143,990856,-0.009,0.0,0.914,99.086,9143,
leeHom,gen_n1000000_l45_merged.fq.gz,1000000,45,999912,1000000,-88,0,9525,990475,-0.009,0.0,0.953,99.047,9525,
leeHom,gen_n1000000_l46_merged.fq.gz,1000000,46,999923,999999,-76,0,9650,990349,-0.008,0.0,0.965,99.035,9650,
leeHom,gen_n1000000_l47_merged.fq.gz,1000000,47,999928,1000000,-72,0,9785,990215,-0.007,0.0,0.979,99.021,9785,
leeHom,gen_n1000000_l48_merged.fq.gz,1000000,48,999923,1000000,-77,0,10244,989756,-0.008,0.0,1.024,98.976,10244,
leeHom,gen_n1000000_l49_merged.fq.gz,1000000,49,999925,1000000,-75,0,10221,989779,-0.007,0.0,1.022,98.978,10221,
leeHom,gen_n1000000_l4_merged.fq.gz,1000000,4,999896,1000000,-104,0,1753,998247,-0.01,0.0,0.175,99.825,1753,
leeHom,gen_n1000000_l50_merged.fq.gz,1000000,50,999927,1000000,-73,0,10715,989285,-0.007,0.0,1.072,98.928,10715,
leeHom,gen_n1000000_l51_merged.fq.gz,1000000,51,999919,1000000,-81,0,10500,989500,-0.008,0.0,1.05,98.95,10500,
leeHom,gen_n1000000_l52_merged.fq.gz,1000000,52,999920,1000000,-80,0,11102,988898,-0.008,0.0,1.11,98.89,11102,
leeHom,gen_n1000000_l53_merged.fq.gz,1000000,53,999912,1000000,-88,0,11085,988915,-0.009,0.0,1.109,98.891,11085,
leeHom,gen_n1000000_l54_merged.fq.gz,1000000,54,999922,1000000,-78,0,11192,988808,-0.008,0.0,1.119,98.881,11192,
leeHom,gen_n1000000_l55_merged.fq.gz,1000000,55,999914,1000000,-86,0,11580,988420,-0.009,0.0,1.158,98.842,11580,
leeHom,gen_n1000000_l56_merged.fq.gz,1000000,56,999916,1000000,-84,0,11829,988171,-0.008,0.0,1.183,98.817,11829,
leeHom,gen_n1000000_l57_merged.fq.gz,1000000,57,999900,1000000,-100,0,12023,987977,-0.01,0.0,1.202,98.798,12023,
leeHom,gen_n1000000_l58_merged.fq.gz,1000000,58,999915,1000000,-85,0,12284,987716,-0.009,0.0,1.228,98.772,12284,
leeHom,gen_n1000000_l59_merged.fq.gz,1000000,59,999905,1000000,-95,0,12478,987522,-0.009,0.0,1.248,98.752,12478,
leeHom,gen_n1000000_l5_merged.fq.gz,1000000,5,999925,1000000,-75,0,2240,997760,-0.007,0.0,0.224,99.776,2240,
leeHom,gen_n1000000_l60_merged.fq.gz,1000000,60,999917,1000000,-83,0,12636,987364,-0.008,0.0,1.264,98.736,12636,
leeHom,gen_n1000000_l61_merged.fq.gz,1000000,61,999918,1000000,-82,0,12761,987239,-0.008,0.0,1.276,98.724,12761,
leeHom,gen_n1000000_l62_merged.fq.gz,1000000,62,999910,1000000,-90,0,12862,987138,-0.009,0.0,1.286,98.714,12862,
leeHom,gen_n1000000_l63_merged.fq.gz,1000000,63,999911,1000000,-89,0,13042,986958,-0.009,0.0,1.304,98.696,13042,
leeHom,gen_n1000000_l64_merged.fq.gz,1000000,64,999922,1000000,-78,0,13626,986374,-0.008,0.0,1.363,98.637,13626,
leeHom,gen_n1000000_l65_merged.fq.gz,1000000,65,999920,1000000,-80,0,13816,986184,-0.008,0.0,1.382,98.618,13816,
leeHom,gen_n1000000_l66_merged.fq.gz,1000000,66,999904,1000000,-96,0,13881,986119,-0.01,0.0,1.388,98.612,13881,
leeHom,gen_n1000000_l67_merged.fq.gz,1000000,67,999925,1000000,-75,0,14076,985924,-0.007,0.0,1.408,98.592,14076,
leeHom,gen_n1000000_l68_merged.fq.gz,1000000,68,999915,1000000,-85,0,14365,985635,-0.009,0.0,1.436,98.564,14365,
leeHom,gen_n1000000_l69_merged.fq.gz,1000000,69,999916,1000000,-84,0,14424,985576,-0.008,0.0,1.442,98.558,14424,
leeHom,gen_n1000000_l6_merged.fq.gz,1000000,6,999916,1000000,-84,0,2248,997752,-0.008,0.0,0.225,99.775,2248,
leeHom,gen_n1000000_l70_merged.fq.gz,1000000,70,999901,1000000,-99,0,14847,985153,-0.01,0.0,1.485,98.515,14847,
leeHom,gen_n1000000_l71_merged.fq.gz,1000000,71,999895,1000000,-105,0,15210,984790,-0.011,0.0,1.521,98.479,15210,
leeHom,gen_n1000000_l72_merged.fq.gz,1000000,72,999909,1000000,-91,0,15664,984336,-0.009,0.0,1.566,98.434,15664,
leeHom,gen_n1000000_l73_merged.fq.gz,1000000,73,999926,1000000,-74,0,15622,984378,-0.007,0.0,1.562,98.438,15622,
leeHom,gen_n1000000_l74_merged.fq.gz,1000000,74,999914,1000000,-86,0,15876,984124,-0.009,0.0,1.588,98.412,15876,
leeHom,gen_n1000000_l75_merged.fq.gz,1000000,75,999929,1000000,-71,0,15882,984118,-0.007,0.0,1.588,98.412,15882,
leeHom,gen_n1000000_l76_merged.fq.gz,1000000,76,999914,999999,-85,0,16098,983901,-0.009,0.0,1.61,98.39,16098,
leeHom,gen_n1000000_l77_merged.fq.gz,1000000,77,999902,1000000,-98,0,16466,983534,-0.01,0.0,1.647,98.353,16466,
leeHom,gen_n1000000_l78_merged.fq.gz,1000000,78,999918,1000000,-82,0,16752,983248,-0.008,0.0,1.675,98.325,16752,
leeHom,gen_n1000000_l79_merged.fq.gz,1000000,79,999921,1000000,-79,0,16853,983147,-0.008,0.0,1.685,98.315,16853,
leeHom,gen_n1000000_l7_merged.fq.gz,1000000,7,999912,1000000,-88,0,2226,997774,-0.009,0.0,0.223,99.777,2226,
leeHom,gen_n1000000_l80_merged.fq.gz,1000000,80,999907,1000000,-93,0,16924,983076,-0.009,0.0,1.692,98.308,16924,
leeHom,gen_n1000000_l81_merged.fq.gz,1000000,81,999923,1000000,-77,0,17210,982790,-0.008,0.0,1.721,98.279,17210,
leeHom,gen_n1000000_l82_merged.fq.gz,1000000,82,999924,1000000,-76,0,17807,982193,-0.008,0.0,1.781,98.219,17807,
leeHom,gen_n1000000_l83_merged.fq.gz,1000000,83,999923,1000000,-77,0,17526,982474,-0.008,0.0,1.753,98.247,17526,
leeHom,gen_n1000000_l84_merged.fq.gz,1000000,84,999906,1000000,-94,0,17843,982157,-0.009,0.0,1.784,98.216,17843,
leeHom,gen_n1000000_l85_merged.fq.gz,1000000,85,999916,1000000,-84,0,18327,981673,-0.008,0.0,1.833,98.167,18327,
leeHom,gen_n1000000_l86_merged.fq.gz,1000000,86,999921,1000000,-79,0,18625,981375,-0.008,0.0,1.862,98.138,18625,
leeHom,gen_n1000000_l87_merged.fq.gz,1000000,87,999935,1000000,-65,0,18982,981018,-0.006,0.0,1.898,98.102,18982,
leeHom,gen_n1000000_l88_merged.fq.gz,1000000,88,999924,1000000,-76,0,18803,981197,-0.008,0.0,1.88,98.12,18803,
leeHom,gen_n1000000_l89_merged.fq.gz,1000000,89,999911,1000000,-89,0,18902,981098,-0.009,0.0,1.89,98.11,18902,
leeHom,gen_n1000000_l8_merged.fq.gz,1000000,8,999921,1000000,-79,0,2326,997674,-0.008,0.0,0.233,99.767,2326,
leeHom,gen_n1000000_l90_merged.fq.gz,1000000,90,999923,1000000,-77,0,19153,980847,-0.008,0.0,1.915,98.085,19153,
leeHom,gen_n1000000_l91_merged.fq.gz,1000000,91,999915,1000000,-85,0,19542,980458,-0.009,0.0,1.954,98.046,19542,
leeHom,gen_n1000000_l92_merged.fq.gz,1000000,92,999916,1000000,-84,0,19799,980201,-0.008,0.0,1.98,98.02,19799,
leeHom,gen_n1000000_l93_merged.fq.gz,1000000,93,999908,1000000,-92,0,20172,979828,-0.009,0.0,2.017,97.983,20172,
leeHom,gen_n1000000_l94_merged.fq.gz,1000000,94,999916,1000000,-84,0,20360,979640,-0.008,0.0,2.036,97.964,20360,
leeHom,gen_n1000000_l95_merged.fq.gz,1000000,95,999918,1000000,-82,0,20622,979378,-0.008,0.0,2.062,97.938,20622,
leeHom,gen_n1000000_l96_merged.fq.gz,1000000,96,999915,1000000,-85,0,20919,979081,-0.009,0.0,2.092,97.908,20919,
leeHom,gen_n1000000_l97_merged.fq.gz,1000000,97,999915,1000000,-85,0,21091,978909,-0.009,0.0,2.109,97.891,21091,
leeHom,gen_n1000000_l98_merged.fq.gz,1000000,98,999919,1000000,-81,0,21510,978490,-0.008,0.0,2.151,97.849,21510,
leeHom,gen_n1000000_l99_merged.fq.gz,1000000,99,999915,1000000,-85,0,21684,978316,-0.009,0.0,2.168,97.832,21684,
leeHom,gen_n1000000_l9_merged.fq.gz,1000000,9,999911,1000000,-89,0,2307,997693,-0.009,0.0,0.231,99.769,2307,
SeqPrep,gen_n1000000_l1000_merged.fq.gz,1000000,1000,999921,1986,997935,1986,0,0,99.793,0.199,0.0,0.0,1986,
SeqPrep,gen_n1000000_l100_merged.fq.gz,1000000,100,999928,1000000,-72,0,21984,978016,-0.007,0.0,2.198,97.802,21984,
SeqPrep,gen_n1000000_l101_merged.fq.gz,1000000,101,999921,1000000,-79,0,22171,977829,-0.008,0.0,2.217,97.783,22171,
SeqPrep,gen_n1000000_l102_merged.fq.gz,1000000,102,999926,1000000,-74,0,22605,977395,-0.007,0.0,2.26,97.74,22605,
SeqPrep,gen_n1000000_l103_merged.fq.gz,1000000,103,999915,1000000,-85,0,22765,977235,-0.009,0.0,2.276,97.724,22765,
SeqPrep,gen_n1000000_l104_merged.fq.gz,1000000,104,999911,999999,-88,0,22916,977083,-0.009,0.0,2.292,97.708,22916,
SeqPrep,gen_n1000000_l105_merged.fq.gz,1000000,105,999920,999998,-78,0,23141,976857,-0.008,0.0,2.314,97.686,23141,
SeqPrep,gen_n1000000_l106_merged.fq.gz,1000000,106,999938,1000000,-62,0,23565,976435,-0.006,0.0,2.357,97.644,23565,
SeqPrep,gen_n1000000_l107_merged.fq.gz,1000000,107,999913,999995,-82,0,23898,976097,-0.008,0.0,2.39,97.61,23898,
SeqPrep,gen_n1000000_l108_merged.fq.gz,1000000,108,999922,999975,-53,9,23839,976127,-0.005,0.001,2.384,97.613,23848,
SeqPrep,gen_n1000000_l109_merged.fq.gz,1000000,109,999923,999922,1,28,24083,975811,0.0,0.003,2.408,97.581,24111,
SeqPrep,gen_n1000000_l10_merged.fq.gz,1000000,10,999901,1000000,-99,0,2393,997607,-0.01,0.0,0.239,99.761,2393,
SeqPrep,gen_n1000000_l110_merged.fq.gz,1000000,110,999916,999634,282,78,24578,974978,0.028,0.008,2.458,97.498,24656,
SeqPrep,gen_n1000000_l111_merged.fq.gz,1000000,111,999908,997862,2046,187,24681,972994,0.205,0.019,2.468,97.299,24868,
SeqPrep,gen_n1000000_l112_merged.fq.gz,1000000,112,999924,996168,3756,598,24826,970744,0.376,0.06,2.483,97.074,25424,
SeqPrep,gen_n1000000_l113_merged.fq.gz,1000000,113,999914,994292,5622,941,24840,968511,0.562,0.094,2.484,96.851,25781,
SeqPrep,gen_n1000000_l114_merged.fq.gz,1000000,114,999932,995335,4597,959,25331,969045,0.46,0.096,2.533,96.904,26290,
SeqPrep,gen_n1000000_l115_merged.fq.gz,1000000,115,999935,995310,4625,973,25651,968686,0.462,0.097,2.565,96.869,26624,
SeqPrep,gen_n1000000_l116_merged.fq.gz,1000000,116,999926,988087,11839,1026,24500,962561,1.184,0.103,2.45,96.256,25526,
SeqPrep,gen_n1000000_l117_merged.fq.gz,1000000,117,999917,988191,11726,993,24869,962329,1.173,0.099,2.487,96.233,25862,
SeqPrep,gen_n1000000_l118_merged.fq.gz,1000000,118,999936,987602,12334,1051,24889,961662,1.233,0.105,2.489,96.166,25940,
SeqPrep,gen_n1000000_l119_merged.fq.gz,1000000,119,999928,987063,12865,1014,25182,960867,1.286,0.101,2.518,96.087,26196,
SeqPrep,gen_n1000000_l11_merged.fq.gz,1000000,11,999928,1000000,-72,0,2483,997517,-0.007,0.0,0.248,99.752,2483,
SeqPrep,gen_n1000000_l120_merged.fq.gz,1000000,120,999913,986903,13010,1017,25527,960359,1.301,0.102,2.553,96.036,26544,
SeqPrep,gen_n1000000_l121_merged.fq.gz,1000000,121,999915,986689,13226,684,25469,960536,1.323,0.068,2.547,96.054,26153,
SeqPrep,gen_n1000000_l122_merged.fq.gz,1000000,122,999926,986332,13594,541,25996,959795,1.359,0.054,2.6,95.98,26537,
SeqPrep,gen_n1000000_l123_merged.fq.gz,1000000,123,999926,986002,13924,493,26178,959331,1.392,0.049,2.618,95.933,26671,
SeqPrep,gen_n1000000_l124_merged.fq.gz,1000000,124,999907,985701,14206,470,26591,958640,1.421,0.047,2.659,95.864,27061,
SeqPrep,gen_n1000000_l125_merged.fq.gz,1000000,125,999938,982744,17194,467,26647,955630,1.719,0.047,2.665,95.563,27114,
SeqPrep,gen_n1000000_l126_merged.fq.gz,1000000,126,999918,982873,17045,260,29014,953599,1.705,0.026,2.901,95.36,29274,
SeqPrep,gen_n1000000_l127_merged.fq.gz,1000000,127,999911,983473,16438,204,31332,951937,1.644,0.02,3.133,95.194,31536,
SeqPrep,gen_n1000000_l128_merged.fq.gz,1000000,128,999924,982967,16957,169,33377,949421,1.696,0.017,3.338,94.942,33546,
SeqPrep,gen_n1000000_l129_merged.fq.gz,1000000,129,999908,983204,16704,137,36494,946573,1.67,0.014,3.649,94.657,36631,
SeqPrep,gen_n1000000_l12_merged.fq.gz,1000000,12,999912,1000000,-88,0,2632,997368,-0.009,0.0,0.263,99.737,2632,
SeqPrep,gen_n1000000_l130_merged.fq.gz,1000000,130,999922,983010,16912,84,39387,943539,1.691,0.008,3.939,94.354,39471,
SeqPrep,gen_n1000000_l131_merged.fq.gz,1000000,131,999914,983796,16118,37,42369,941390,1.612,0.004,4.237,94.139,42406,
SeqPrep,gen_n1000000_l132_merged.fq.gz,1000000,132,999903,983642,16261,20,45030,938592,1.626,0.002,4.503,93.859,45050,
SeqPrep,gen_n1000000_l133_merged.fq.gz,1000000,133,999924,983742,16182,26,47320,936396,1.618,0.003,4.732,93.64,47346,
SeqPrep,gen_n1000000_l134_merged.fq.gz,1000000,134,999910,983535,16375,19,49612,933904,1.638,0.002,4.961,93.39,49631,
SeqPrep,gen_n1000000_l135_merged.fq.gz,1000000,135,999914,983751,16163,25,51643,932083,1.616,0.003,5.164,93.208,51668,
SeqPrep,gen_n1000000_l136_merged.fq.gz,1000000,136,999919,984378,15541,19,54497,929862,1.554,0.002,5.45,92.986,54516,
SeqPrep,gen_n1000000_l137_merged.fq.gz,1000000,137,999921,984440,15481,18,56235,928187,1.548,0.002,5.623,92.819,56253,
SeqPrep,gen_n1000000_l138_merged.fq.gz,1000000,138,999916,984375,15541,28,58834,925513,1.554,0.003,5.883,92.551,58862,
SeqPrep,gen_n1000000_l139_merged.fq.gz,1000000,139,999922,984288,15634,33,61319,922936,1.563,0.003,6.132,92.294,61352,
